dates/tags 1 2 3 4 5 6 7 8 9 10 11 12 
19991027 nah nah nah nah nah nah valid valid valid valid nah nah
19991028 nah nah nah nah nah nah valid valid valid valid nah nah
19991029 nah nah nah nah nah nah valid valid valid valid nah nah
19991030 nah nah nah nah nah nah valid valid valid valid nah nah
19991031 nah nah nah nah nah nah valid valid valid valid nah nah
19991101 nah nah nah nah nah nah nah valid valid valid valid nah
19991102 nah nah nah nah nah nah nah valid valid valid valid nah
19991103 nah nah nah nah nah nah nah valid valid valid valid nah
19991104 nah nah nah nah nah nah nah valid valid valid valid nah
19991105 nah nah nah nah nah nah nah valid valid valid valid nah
19991106 nah nah nah nah nah nah nah valid valid valid valid nah
19991107 nah nah nah nah nah nah nah valid valid valid valid nah
19991108 nah nah nah nah nah nah nah valid valid valid valid nah
19991109 nah nah nah nah nah nah nah valid valid valid valid nah
19991110 nah nah nah nah nah nah nah valid valid valid valid nah
19991111 nah nah nah nah nah nah nah valid valid valid valid nah
19991112 nah nah nah nah nah nah nah valid valid valid valid nah
19991113 nah nah nah nah nah nah nah valid valid valid valid nah
19991114 nah nah nah nah nah nah nah valid valid valid valid nah
19991115 nah nah nah nah nah nah nah valid valid valid valid nah
19991116 nah nah nah nah nah nah nah valid valid valid valid nah
19991117 nah nah nah nah nah nah nah valid valid valid valid nah
19991118 nah nah nah nah nah nah nah valid valid valid valid nah
19991119 nah nah nah nah nah nah nah valid valid valid valid nah
19991120 nah nah nah nah nah nah nah valid valid valid valid nah
19991121 nah nah nah nah nah nah nah valid valid valid valid nah
19991122 nah nah nah nah nah nah nah valid valid valid valid nah
19991123 nah nah nah nah nah nah nah valid valid valid valid nah
19991124 nah nah nah nah nah nah nah valid valid valid valid nah
19991125 nah nah nah nah nah nah nah valid valid valid valid nah
19991126 nah nah nah nah nah nah nah valid valid valid valid nah
19991127 nah nah nah nah nah nah nah valid valid valid valid nah
19991128 nah nah nah nah nah nah nah valid valid valid valid nah
19991129 nah nah nah nah nah nah nah valid valid valid valid nah
19991130 nah nah nah nah nah nah nah valid valid valid valid nah
19991201 nah nah nah nah nah nah nah nah valid valid valid valid
19991202 nah nah nah nah nah nah nah nah valid valid valid valid
19991203 nah nah nah nah nah nah nah nah valid valid valid valid
19991204 nah nah nah nah nah nah nah nah valid valid valid valid
19991205 nah nah nah nah nah nah nah nah valid valid valid valid
19991206 nah nah nah nah nah nah nah nah valid valid valid valid
19991207 nah nah nah nah nah nah nah nah valid valid valid valid
19991208 nah nah nah nah nah nah nah nah valid valid valid valid
19991209 nah nah nah nah nah nah nah nah valid valid valid valid
19991210 nah nah nah nah nah nah nah nah valid valid valid valid
19991211 nah nah nah nah nah nah nah nah valid valid valid valid
19991212 nah nah nah nah nah nah nah nah valid valid valid valid
19991213 nah nah nah nah nah nah nah nah valid valid valid valid
19991214 nah nah nah nah nah nah nah nah valid valid valid valid
19991215 nah nah nah nah nah nah nah nah valid valid valid valid
19991216 nah nah nah nah nah nah nah nah valid valid valid valid
19991217 nah nah nah nah nah nah nah nah valid valid valid valid
19991218 nah nah nah nah nah nah nah nah valid valid valid valid
19991219 nah nah nah nah nah nah nah nah valid valid valid valid
19991220 nah nah nah nah nah nah nah nah valid valid valid valid
19991221 nah nah nah nah nah nah nah nah valid valid valid valid
19991222 nah nah nah nah nah nah nah nah valid valid valid valid
19991223 nah nah nah nah nah nah nah nah valid valid valid valid
19991224 nah nah nah nah nah nah nah nah valid valid valid valid
19991225 nah nah nah nah nah nah nah nah valid valid valid valid
19991226 nah nah nah nah nah nah nah nah valid valid valid valid
19991227 nah nah nah nah nah nah nah nah valid valid valid valid
19991228 nah nah nah nah nah nah nah nah valid valid valid valid
19991229 nah nah nah nah nah nah nah nah valid valid valid valid
19991230 nah nah nah nah nah nah nah nah valid valid valid valid
19991231 nah nah nah nah nah nah nah nah valid valid valid valid
20000101 valid nah nah nah nah nah nah nah nah valid valid valid
20000102 valid nah nah nah nah nah nah nah nah valid valid valid
20000103 valid nah nah nah nah nah nah nah nah valid valid valid
20000104 valid nah nah nah nah nah nah nah nah valid valid valid
20000105 valid nah nah nah nah nah nah nah nah valid valid valid
20000106 valid nah nah nah nah nah nah nah nah valid valid valid
20000107 valid nah nah nah nah nah nah nah nah valid valid valid
20000108 valid nah nah nah nah nah nah nah nah valid valid valid
20000109 valid nah nah nah nah nah nah nah nah valid valid valid
20000110 valid nah nah nah nah nah nah nah nah valid valid valid
20000111 valid nah nah nah nah nah nah nah nah valid valid valid
20000112 valid nah nah nah nah nah nah nah nah valid valid valid
20000113 valid nah nah nah nah nah nah nah nah valid valid valid
20000114 valid nah nah nah nah nah nah nah nah valid valid valid
20000115 valid nah nah nah nah nah nah nah nah valid valid valid
20000116 valid nah nah nah nah nah nah nah nah valid valid valid
20000117 valid nah nah nah nah nah nah nah nah valid valid valid
20000118 valid nah nah nah nah nah nah nah nah valid valid valid
20000119 valid nah nah nah nah nah nah nah nah valid valid valid
20000120 valid nah nah nah nah nah nah nah nah valid valid valid
20000121 valid nah nah nah nah nah nah nah nah valid valid valid
20000122 valid nah nah nah nah nah nah nah nah valid valid valid
20000123 valid nah nah nah nah nah nah nah nah valid valid valid
20000124 valid nah nah nah nah nah nah nah nah valid valid valid
20000125 valid nah nah nah nah nah nah nah nah valid valid valid
20000126 valid nah nah nah nah nah nah nah nah valid valid valid
20000127 valid nah nah nah nah nah nah nah nah valid valid valid
20000128 valid nah nah nah nah nah nah nah nah valid valid valid
20000129 valid nah nah nah nah nah nah nah nah valid valid valid
20000130 valid nah nah nah nah nah nah nah nah valid valid valid
20000131 valid nah nah nah nah nah nah nah nah nah valid valid
20000201 valid valid nah nah nah nah nah nah nah nah valid valid
20000202 valid valid nah nah nah nah nah nah nah nah valid valid
20000203 valid valid nah nah nah nah nah nah nah nah valid valid
20000204 valid valid nah nah nah nah nah nah nah nah valid valid
20000205 valid valid nah nah nah nah nah nah nah nah valid valid
20000206 valid valid nah nah nah nah nah nah nah nah valid valid
20000207 valid valid nah nah nah nah nah nah nah nah valid valid
20000208 valid valid nah nah nah nah nah nah nah nah valid valid
20000209 valid valid nah nah nah nah nah nah nah nah valid valid
20000210 valid valid nah nah nah nah nah nah nah nah valid valid
20000211 valid valid nah nah nah nah nah nah nah nah valid valid
20000212 valid valid nah nah nah nah nah nah nah nah valid valid
20000213 valid valid nah nah nah nah nah nah nah nah valid valid
20000214 valid valid nah nah nah nah nah nah nah nah valid valid
20000215 valid valid nah nah nah nah nah nah nah nah valid valid
20000216 valid valid nah nah nah nah nah nah nah nah valid valid
20000217 valid valid nah nah nah nah nah nah nah nah valid valid
20000218 valid valid nah nah nah nah nah nah nah nah valid valid
20000219 valid valid nah nah nah nah nah nah nah nah valid valid
20000220 valid valid nah nah nah nah nah nah nah nah valid valid
20000221 valid valid nah nah nah nah nah nah nah nah valid valid
20000222 valid valid nah nah nah nah nah nah nah nah valid valid
20000223 valid valid nah nah nah nah nah nah nah nah valid valid
20000224 valid valid nah nah nah nah nah nah nah nah valid valid
20000225 valid valid nah nah nah nah nah nah nah nah valid valid
20000226 valid valid nah nah nah nah nah nah nah nah valid valid
20000227 valid valid nah nah nah nah nah nah nah nah valid valid
20000228 valid valid nah nah nah nah nah nah nah nah nah valid
20000229 valid valid nah nah nah nah nah nah nah nah nah valid
20000301 valid valid valid nah nah nah nah nah nah nah nah valid
20000302 valid valid valid nah nah nah nah nah nah nah nah valid
20000303 valid valid valid nah nah nah nah nah nah nah nah valid
20000304 valid valid valid nah nah nah nah nah nah nah nah valid
20000305 valid valid valid nah nah nah nah nah nah nah nah valid
20000306 valid valid valid nah nah nah nah nah nah nah nah valid
20000307 valid valid valid nah nah nah nah nah nah nah nah valid
20000308 valid valid valid nah nah nah nah nah nah nah nah valid
20000309 valid valid valid nah nah nah nah nah nah nah nah valid
20000310 valid valid valid nah nah nah nah nah nah nah nah valid
20000311 valid valid valid nah nah nah nah nah nah nah nah valid
20000312 valid valid valid nah nah nah nah nah nah nah nah valid
20000313 valid valid valid nah nah nah nah nah nah nah nah valid
20000314 valid valid valid nah nah nah nah nah nah nah nah valid
20000315 valid valid valid nah nah nah nah nah nah nah nah valid
20000316 valid valid valid nah nah nah nah nah nah nah nah valid
20000317 valid valid valid nah nah nah nah nah nah nah nah valid
20000318 valid valid valid nah nah nah nah nah nah nah nah valid
20000319 valid valid valid nah nah nah nah nah nah nah nah valid
20000320 valid valid valid nah nah nah nah nah nah nah nah valid
20000321 valid valid valid nah nah nah nah nah nah nah nah valid
20000322 valid valid valid nah nah nah nah nah nah nah nah valid
20000323 valid valid valid nah nah nah nah nah nah nah nah valid
20000324 valid valid valid nah nah nah nah nah nah nah nah valid
20000325 valid valid valid nah nah nah nah nah nah nah nah valid
20000326 valid valid valid nah nah nah nah nah nah nah nah valid
20000327 valid valid valid nah nah nah nah nah nah nah nah valid
20000328 valid valid valid nah nah nah nah nah nah nah nah valid
20000329 valid valid valid nah nah nah nah nah nah nah nah valid
20000330 valid valid valid nah nah nah nah nah nah nah nah nah
20000331 valid valid valid nah nah nah nah nah nah nah nah nah
20000401 valid valid valid valid nah nah nah nah nah nah nah nah
20000402 valid valid valid valid nah nah nah nah nah nah nah nah
20000403 valid valid valid valid nah nah nah nah nah nah nah nah
20000404 valid valid valid valid nah nah nah nah nah nah nah nah
20000405 valid valid valid valid nah nah nah nah nah nah nah nah
20000406 valid valid valid valid nah nah nah nah nah nah nah nah
20000407 valid valid valid valid nah nah nah nah nah nah nah nah
20000408 valid valid valid valid nah nah nah nah nah nah nah nah
20000409 valid valid valid valid nah nah nah nah nah nah nah nah
20000410 valid valid valid valid nah nah nah nah nah nah nah nah
20000411 valid valid valid valid nah nah nah nah nah nah nah nah
20000412 valid valid valid valid nah nah nah nah nah nah nah nah
20000413 valid valid valid valid nah nah nah nah nah nah nah nah
20000414 valid valid valid valid nah nah nah nah nah nah nah nah
20000415 valid valid valid valid nah nah nah nah nah nah nah nah
20000416 valid valid valid valid nah nah nah nah nah nah nah nah
20000417 valid valid valid valid nah nah nah nah nah nah nah nah
20000418 valid valid valid valid nah nah nah nah nah nah nah nah
20000419 valid valid valid valid nah nah nah nah nah nah nah nah
20000420 valid valid valid valid nah nah nah nah nah nah nah nah
20000421 valid valid valid valid nah nah nah nah nah nah nah nah
20000422 valid valid valid valid nah nah nah nah nah nah nah nah
20000423 valid valid valid valid nah nah nah nah nah nah nah nah
20000424 valid valid valid valid nah nah nah nah nah nah nah nah
20000425 valid valid valid valid nah nah nah nah nah nah nah nah
20000426 valid valid valid valid nah nah nah nah nah nah nah nah
20000427 valid valid valid valid nah nah nah nah nah nah nah nah
20000428 valid valid valid valid nah nah nah nah nah nah nah nah
20000429 valid valid valid valid nah nah nah nah nah nah nah nah
20000430 nah valid valid valid nah nah nah nah nah nah nah nah
20000501 nah valid valid valid valid nah nah nah nah nah nah nah
20000502 nah valid valid valid valid nah nah nah nah nah nah nah
20000503 nah valid valid valid valid nah nah nah nah nah nah nah
20000504 nah valid valid valid valid nah nah nah nah nah nah nah
20000505 nah valid valid valid valid nah nah nah nah nah nah nah
20000506 nah valid valid valid valid nah nah nah nah nah nah nah
20000507 nah valid valid valid valid nah nah nah nah nah nah nah
20000508 nah valid valid valid valid nah nah nah nah nah nah nah
20000509 nah valid valid valid valid nah nah nah nah nah nah nah
20000510 nah valid valid valid valid nah nah nah nah nah nah nah
20000511 nah valid valid valid valid nah nah nah nah nah nah nah
20000512 nah valid valid valid valid nah nah nah nah nah nah nah
20000513 nah valid valid valid valid nah nah nah nah nah nah nah
20000514 nah valid valid valid valid nah nah nah nah nah nah nah
20000515 nah valid valid valid valid nah nah nah nah nah nah nah
20000516 nah valid valid valid valid nah nah nah nah nah nah nah
20000517 nah valid valid valid valid nah nah nah nah nah nah nah
20000518 nah valid valid valid valid nah nah nah nah nah nah nah
20000519 nah valid valid valid valid nah nah nah nah nah nah nah
20000520 nah valid valid valid valid nah nah nah nah nah nah nah
20000521 nah valid valid valid valid nah nah nah nah nah nah nah
20000522 nah valid valid valid valid nah nah nah nah nah nah nah
20000523 nah valid valid valid valid nah nah nah nah nah nah nah
20000524 nah valid valid valid valid nah nah nah nah nah nah nah
20000525 nah valid valid valid valid nah nah nah nah nah nah nah
